step	depth	row	col	cands	cs	val
19642	27	8	7	1	114	8
19643	26	9	4	1	183	9
19644	27	8	7	1	115	9
19645	25	7	6	3	115	1
19646	26	9	4	1	183	9
19647	25	9	7	3	226	2
19648	26	9	4	2	184	8
19649	27	8	7	1	116	8
19650	26	9	4	1	184	9
19651	27	8	7	1	117	9
19652	25	9	7	2	226	5
19653	26	9	4	1	184	8
19654	25	9	7	1	226	6
19655	26	9	4	1	185	9
19656	20	2	1	1	87	5
19657	21	3	1	1	80	1
19658	22	7	3	2	141	6
19659	23	8	3	1	106	5
19660	25	5	6	2	83	1
19661	26	9	4	2	186	6
19662	26	9	4	1	187	9
19663	27	8	7	1	118	9
19664	29	4	8	1	46	9
19665	32	1	6	1	37	3
19666	33	3	7	1	50	3
19667	25	5	6	1	83	3
19668	26	4	5	2	83	1
19669	27	5	7	2	71	1
19670	28	9	4	2	187	6
19671	28	9	4	1	188	9
19672	29	8	7	1	118	9
19673	31	4	8	1	46	9
19674	32	7	8	1	94	7
19675	33	9	6	2	107	1
19676	34	6	6	1	86	4
19677	33	9	6	1	107	2
19678	27	5	7	1	71	5
19679	28	5	9	1	35	1
19680	29	9	7	3	226	1
19681	30	7	5	1	111	5
19682	33	6	6	1	87	4
19683	29	9	7	2	226	2
19684	30	7	5	1	111	5
19685	29	9	7	1	226	6
19686	30	9	4	1	188	9
19687	26	4	5	1	83	2
19688	27	3	4	1	72	4
19689	29	3	3	1	79	8
19690	31	2	7	1	57	4
19691	33	8	7	1	118	9
19692	22	8	3	1	106	6
19693	23	7	3	1	141	5
19694	24	7	4	1	163	4
19695	25	9	7	4	226	1
19696	26	9	4	2	189	8
19697	27	8	7	1	119	8
19698	26	9	4	1	189	9
19699	27	8	7	1	120	9
19700	25	7	6	3	115	1
19701	26	9	4	1	189	9
19702	25	9	7	3	226	2
19703	26	9	4	2	190	8
19704	27	8	7	1	121	8
19705	26	9	4	1	190	9
19706	27	8	7	1	122	9
19707	25	9	7	2	226	5
19708	26	9	4	1	190	8
19709	25	9	7	1	226	6
19710	26	9	4	1	191	9
19711	14	6	3	1	158	7
19712	8	3	2	1	208	3
19713	9	4	2	1	193	6
19714	10	1	1	1	231	6
19715	11	5	2	1	181	4
19716	16	6	3	1	159	2
19717	20	2	1	2	87	1
19718	21	3	1	1	80	4
19719	22	3	8	2	59	1
19720	23	9	7	3	226	1
19721	24	9	4	2	192	8
19722	25	8	7	1	123	8
19723	26	7	4	1	163	3
19724	24	9	4	1	192	9
19725	25	8	7	1	123	9
19726	27	4	8	1	46	9
19727	28	7	4	2	164	3
19728	29	7	5	1	112	5
19729	34	8	3	1	106	5
19730	28	7	4	1	164	4
19731	23	9	7	2	226	2
19732	24	9	4	2	192	8
19733	25	8	7	1	123	8
19734	26	7	4	1	165	3
19735	24	9	4	1	192	9
19736	25	8	7	1	123	9
19737	27	4	8	1	46	9
19738	28	1	8	1	49	2
19739	29	9	6	2	108	1
19740	30	7	3	1	141	6
19741	29	9	6	1	108	6
19742	30	7	3	1	142	6
19743	34	6	7	1	75	5
19744	23	9	7	1	226	5
19745	24	9	4	1	192	8
19746	22	3	8	1	59	2
19747	23	3	9	1	67	9
19748	24	2	3	1	101	9
19749	20	2	1	1	87	4
19750	21	3	1	1	80	1
19751	22	9	4	2	193	8
19752	23	8	7	1	123	8
19753	24	7	3	1	142	6
19754	22	9	4	1	193	9
19755	23	8	7	1	123	9
19756	25	4	8	1	46	9
19757	26	9	7	3	226	1
19758	27	7	4	1	166	3
19759	29	8	3	1	107	5
19760	33	4	5	2	83	1
19761	34	2	4	2	55	1
19762	34	2	4	1	56	5
19763	33	4	5	1	83	2
19764	34	5	6	1	83	3
19765	26	9	7	2	226	2
19766	27	7	4	1	166	3
19767	29	8	3	1	107	5
19768	31	7	6	1	115	2
19769	34	6	7	1	76	5
19770	26	9	7	1	226	6
19771	5	9	1	2	227	4
19772	6	9	3	1	175	5
19773	7	7	4	3	166	1
19774	8	7	3	1	143	8
19775	9	1	2	2	254	8
19776	10	1	1	2	231	1
19777	11	2	2	2	250	6
19778	12	1	3	1	171	7
19779	17	5	3	1	138	3
19780	23	5	2	1	181	5
19781	27	9	7	3	227	1
19782	28	9	4	2	193	6
19783	28	9	4	1	194	9
19784	29	5	5	1	77	9
19785	31	4	8	1	46	9
19786	32	9	8	1	50	8
19787	27	9	7	2	227	2
19788	27	9	7	1	228	3
19789	11	7	2	1	175	6
19790	12	8	3	1	107	3
19791	10	3	3	1	79	1
19792	11	7	2	1	175	6
19793	12	8	3	1	108	3
19794	9	2	2	1	250	8
19795	10	1	3	1	171	9
19796	7	9	7	4	229	1
19797	8	9	4	2	194	6
19798	9	8	7	1	123	7
19799	8	9	4	1	194	9
19800	9	8	7	1	124	9
19801	11	4	8	1	46	9
19802	12	7	6	2	115	1
19803	13	7	2	2	175	8
19804	14	1	2	2	254	4
19805	15	2	2	2	250	6
19806	15	1	1	1	231	6
19807	16	4	2	1	193	6
19808	19	5	2	1	181	3
19809	21	1	3	1	172	8
19810	14	1	2	1	254	6
19811	15	4	3	2	208	1
19812	16	2	1	2	87	1
19813	17	3	1	1	80	5
19814	18	2	2	2	251	2
19815	19	5	2	1	181	5
19816	18	2	2	1	251	4
19817	19	1	3	1	173	7
19818	23	5	2	1	182	5
19819	26	7	8	1	94	7
19820	16	2	1	1	87	5
19821	17	3	1	1	80	1
19822	18	2	2	2	251	2
19823	19	1	3	1	173	9
19824	18	2	2	1	251	4
19825	19	1	3	1	174	7
19826	26	7	8	1	95	7
19827	15	4	3	1	208	2
19828	16	5	3	2	138	1
19829	17	5	4	1	127	4
19830	16	5	3	1	138	4
19831	13	7	3	1	143	8
19832	12	7	5	1	112	1
19833	13	6	6	1	88	8
19834	15	1	2	2	254	4
19835	16	2	2	2	251	6
19836	16	1	1	1	231	6
19837	17	3	2	1	208	5
19838	20	5	2	1	182	3
19839	21	2	2	1	252	2
19840	24	3	7	1	51	8
19841	27	2	1	2	87	1
19842	28	3	1	1	80	3
19843	31	3	3	1	79	7
19844	37	9	6	1	108	2
19845	27	2	1	1	87	3
19846	28	3	1	1	80	1
19847	29	7	4	2	166	3
19848	30	7	3	1	144	6
19849	29	7	4	1	166	6
19850	15	1	2	1	254	6
19851	16	4	3	2	208	1
19852	17	4	1	1	44	8
19853	18	2	1	2	87	1
19854	19	3	1	1	80	5
19855	20	2	2	2	252	2
19856	21	5	2	1	182	5
19857	20	2	2	1	252	4
19858	21	3	2	1	208	2
19859	25	5	2	1	183	5
19860	28	5	4	1	128	4
19861	32	5	7	1	71	3
19862	18	2	1	1	87	5
19863	19	3	1	1	80	1
19864	20	2	2	2	252	2
19865	21	3	2	1	208	3
19866	20	2	2	1	252	4
19867	21	3	2	1	209	2
19868	28	5	4	1	128	4
19869	32	5	7	1	72	3
19870	33	5	6	1	84	1
19871	34	6	8	2	61	1
19872	35	5	9	1	35	8
19873	34	6	8	1	61	2
19874	35	6	9	1	29	1
19875	16	4	3	1	208	2
19876	17	4	1	1	44	8
19877	18	5	3	2	139	1
19878	19	1	1	1	231	7
19879	18	5	3	1	139	4
19880	7	4	3	4	208	1
19881	8	1	2	3	254	4
19882	9	2	1	2	87	1
19883	10	3	1	1	80	3
19884	11	7	2	1	175	8
19885	13	1	1	1	232	6
19886	17	1	3	1	174	8
19887	18	3	8	2	59	1
19888	19	9	7	2	229	2
19889	20	9	4	2	194	6
19890	21	5	4	1	128	4
19891	20	9	4	1	194	9
19892	21	8	7	1	124	9
19893	23	3	7	1	51	8
19894	19	9	7	1	229	3
19895	20	9	4	1	194	6
19896	18	3	8	1	59	2
19897	19	3	9	1	67	9
19898	20	2	3	1	102	9
19899	9	2	1	1	87	3
19900	10	3	1	1	80	1
19901	11	2	2	1	252	2
19902	12	7	2	1	175	8
19903	15	1	1	1	232	6
19904	18	7	4	2	167	3
19905	19	7	3	1	145	6
19906	21	8	7	1	124	9
19907	22	9	4	1	195	9
19908	24	5	5	1	77	9
19909	25	4	8	1	46	9
19910	27	9	6	2	109	1
19911	28	9	5	1	95	2
19912	29	6	3	2	159	2
19913	30	7	8	1	96	7
19914	29	6	3	1	159	4
19915	30	7	8	1	97	7
19916	27	9	6	1	109	2
19917	28	9	5	1	95	1
19918	29	6	3	2	159	2
19919	30	5	3	1	140	4
19920	29	6	3	1	159	4
19921	30	5	3	1	141	2
19922	18	7	4	1	167	6
19923	19	7	3	1	145	3
19924	23	5	3	1	142	2
19925	25	3	4	1	72	3
19926	27	9	4	2	195	8
19927	28	9	5	1	95	3
19928	27	9	4	1	195	9
19929	28	9	5	1	96	1
19930	8	1	2	2	254	6
19931	9	2	1	2	87	1
19932	10	3	1	1	80	5
19933	11	7	2	1	175	8
19934	12	2	2	2	252	2
19935	13	3	2	1	209	3
19936	12	2	2	1	252	4
19937	13	3	2	1	210	2
19938	20	6	3	1	159	4
19939	22	7	4	2	167	3
19940	23	8	3	1	109	3
19941	25	8	7	1	124	9
19942	26	9	4	1	195	9
19943	28	5	5	1	77	9
19944	29	4	8	1	46	9
19945	30	9	6	2	109	1
19946	31	9	5	1	97	2
19947	30	9	6	1	109	2
19948	31	9	5	1	98	1
19949	32	7	5	1	112	4
19950	22	7	4	1	167	6
19951	23	8	3	1	109	6
19952	25	3	4	2	72	1
19953	26	3	9	1	67	9
19954	25	3	4	1	72	3
19955	26	5	6	2	84	1
19956	27	4	5	1	83	5
19957	30	3	9	1	68	9
19958	26	5	6	1	84	3
19959	27	4	5	1	83	2
19960	29	3	3	1	79	9
19961	31	9	6	1	109	2
19962	9	2	1	1	87	5
19963	10	3	1	1	80	1
19964	11	2	2	2	252	2
19965	12	7	2	1	175	8
19966	15	3	2	1	210	3
19967	11	2	2	1	252	4
19968	12	7	2	1	175	8
19969	18	5	3	1	142	2
19970	21	5	4	1	129	4
19971	22	5	6	2	84	1
19972	23	7	4	2	167	3
19973	24	7	3	1	145	6
19974	27	5	7	1	72	3
19975	30	9	6	1	110	2
19976	23	7	4	1	167	6
19977	24	7	3	1	145	3
19978	26	9	4	2	195	8
19979	27	9	5	1	98	3
19980	26	9	4	1	195	9
19981	27	9	5	1	99	1
19982	32	7	5	1	113	4
19983	22	5	6	1	84	3
19984	23	3	4	1	72	3
19985	26	5	7	1	72	1
19986	8	1	2	1	254	8
19987	9	7	2	2	175	3
19988	9	7	2	1	176	6
19989	7	7	4	2	167	3
19990	8	7	3	1	145	6
19991	10	8	7	1	124	9
19992	12	9	7	1	229	6
19993	14	5	5	1	77	9
19994	15	4	8	1	46	9
19995	16	1	2	2	254	4
19996	17	3	2	2	211	2
19997	18	4	3	1	208	4
19998	20	5	3	1	142	2
19999	17	3	2	1	211	3
20000	16	1	2	1	254	6
20001	17	4	3	1	208	2
20002	18	3	2	2	212	2
20003	19	4	2	1	193	4
20004	20	5	3	1	143	1
20005	18	3	2	1	212	3
20006	19	4	2	1	193	5
20007	7	7	4	1	167	6
20008	8	7	3	1	145	3
20009	10	7	2	1	177	8
20010	11	1	2	2	254	4
20011	12	3	2	2	212	2
20012	13	4	3	1	208	4
20013	16	5	4	1	129	7
20014	12	3	2	1	212	3
20015	11	1	2	1	254	6
20016	12	4	3	1	208	2
20017	13	3	2	2	213	2
20018	14	4	2	1	194	4
20019	15	5	3	1	144	1
20020	13	3	2	1	213	3
20021	14	4	2	1	194	5
20022	5	9	1	1	227	5
20023	6	9	3	1	175	6
20024	7	2	2	2	252	6
20025	8	1	1	2	232	1
20026	8	1	1	1	233	3
20027	9	1	3	1	174	9
20028	10	1	2	2	254	5
20029	11	7	2	1	177	8
20030	13	4	3	2	208	1
20031	14	4	2	1	195	3
20032	16	5	3	1	145	2
20033	18	6	3	1	159	5
20034	20	2	1	2	87	1
20035	21	3	1	1	80	4
20036	22	5	6	2	84	1
20037	23	5	7	1	73	5
20038	26	3	3	1	79	8
20039	22	5	6	1	84	5
20040	23	5	7	1	73	1
20041	28	4	6	1	59	7
20042	20	2	1	1	87	4
20043	21	3	1	1	80	1
20044	13	4	3	1	208	2
20045	14	4	2	1	195	4
20046	18	6	3	1	159	1
20047	20	2	1	2	87	1
20048	21	3	1	1	81	4
20049	22	9	4	2	195	8
20050	23	8	7	1	124	8
20051	24	7	3	1	145	4
20052	22	9	4	1	195	9
20053	23	8	7	1	124	9
20054	26	3	9	1	69	9
20055	28	7	8	1	98	7
20056	31	3	8	2	59	1
20057	32	4	5	2	83	1
20058	33	2	3	1	103	8
20059	37	4	6	1	60	5
20060	32	4	5	1	83	3
20061	33	3	4	1	72	3
20062	34	5	6	2	84	1
20063	35	1	4	1	35	1
20064	34	5	6	1	84	2
20065	35	2	3	1	103	8
20066	31	3	8	1	59	3
20067	32	1	8	1	49	1
20068	36	6	8	1	61	4
20069	20	2	1	1	87	4
20070	21	3	1	1	81	1
20071	22	4	5	2	83	1
20072	23	9	4	2	195	8
20073	24	8	7	1	124	8
20074	26	7	3	1	146	4
20075	23	9	4	1	195	9
20076	24	8	7	1	124	9
20077	28	3	9	1	69	9
20078	30	9	9	1	56	1
20079	22	4	5	1	83	3
20080	23	5	6	2	84	1
20081	24	5	7	1	73	2
20082	25	9	7	3	229	1
20083	26	7	6	1	115	2
20084	30	5	9	1	36	4
20085	25	9	7	2	229	3
20086	26	8	7	1	124	9
20087	27	9	4	1	195	9
20088	32	7	6	1	115	3
20089	25	9	7	1	229	4
20090	26	9	5	2	99	1
20091	27	9	4	1	195	8
20092	29	8	7	1	124	8
20093	31	7	3	1	147	4
20094	26	9	5	1	99	2
20095	27	9	4	1	195	9
20096	23	5	6	1	84	2
20097	24	3	4	1	72	3
20098	26	3	3	1	80	7
20099	27	5	7	2	73	1
20100	28	4	6	1	61	5
20101	30	5	5	1	77	9
20102	27	5	7	1	73	4
20103	28	4	6	1	61	1
20104	31	2	7	1	57	5
20105	32	2	4	1	57	1
20106	33	3	9	1	69	9
20107	36	6	6	1	88	8
20108	10	1	2	1	254	8
20109	11	3	2	2	213	2
20110	11	3	3	1	80	2
20111	7	1	1	1	233	6
20112	8	2	2	2	252	2
20113	9	1	3	1	174	8
20114	10	7	2	1	177	8
20115	11	4	3	2	208	1
20116	12	1	2	2	254	4
20117	13	4	2	1	195	6
20118	15	5	2	1	183	3
20119	19	5	4	1	130	6
20120	20	7	4	1	167	5
20121	22	8	7	1	124	9
20122	24	9	4	1	196	9
20123	25	5	5	1	78	9
20124	26	4	8	1	46	9
20125	27	9	8	1	51	8
20126	29	7	5	2	114	1
20127	30	6	6	1	89	8
20128	31	2	5	1	63	8
20129	34	2	1	2	87	1
20130	35	1	5	1	60	5
20131	34	2	1	1	87	3
20132	35	1	5	1	61	7
20133	29	7	5	1	114	2
20134	30	6	6	1	89	7
20135	35	6	9	1	30	6
20136	12	1	2	1	254	5
20137	13	4	2	1	195	4
20138	18	6	3	1	159	5
20139	20	2	1	2	87	1
20140	21	3	1	1	81	4
20141	22	3	8	2	59	1
20142	23	9	4	2	196	8
20143	24	8	7	1	124	8
20144	25	7	4	1	167	5
20145	23	9	4	1	196	9
20146	24	8	7	1	124	9
20147	28	4	8	1	46	9
20148	29	7	4	2	168	5
20149	30	7	3	1	148	4
20150	31	8	3	1	109	3
20151	32	7	8	1	98	6
20152	33	5	7	1	73	1
20153	37	9	7	1	229	2
20154	29	7	4	1	168	6
20155	30	7	3	1	148	3
20156	32	8	3	1	109	4
20157	34	7	5	2	114	1
20158	35	6	6	1	89	8
20159	36	2	5	1	63	8
20160	38	2	4	1	57	5
20161	40	1	8	1	49	2
20162	34	7	5	1	114	2
20163	22	3	8	1	59	2
20164	23	3	9	1	69	9
20165	24	2	3	1	104	9
20166	20	2	1	1	87	4
20167	21	3	1	1	81	1
20168	22	9	4	2	196	8
20169	23	8	7	1	124	8
20170	24	7	4	1	168	5
20171	22	9	4	1	196	9
20172	23	8	7	1	124	9
20173	25	4	8	1	46	9
20174	26	9	8	1	51	8
20175	28	2	8	2	44	1
20176	29	7	4	2	169	5
20177	30	7	3	1	148	4
20178	31	8	3	1	109	3
20179	32	7	8	1	98	6
20180	33	7	5	1	115	1
20181	29	7	4	1	169	6
20182	30	7	3	1	148	3
20183	32	8	9	1	48	3
20184	34	3	8	1	59	2
20185	35	2	3	1	105	7
20186	28	2	8	1	44	3
20187	11	4	3	1	208	2
20188	12	6	3	2	159	1
20189	13	5	2	1	183	3
20190	12	6	3	1	159	5
20191	8	2	2	1	252	3
20192	9	1	3	1	174	9
20193	10	1	2	2	254	5
20194	11	7	2	1	177	8
20195	12	4	3	1	208	2
20196	13	5	2	1	184	6
20197	18	6	3	1	160	5
20198	20	2	1	2	87	1
20199	21	3	1	1	81	4
20200	22	4	5	2	83	1
20201	23	5	7	1	73	2
20202	24	2	3	1	106	7
20203	22	4	5	1	83	5
20204	23	2	3	1	107	8
20205	27	3	8	1	59	3
20206	30	3	6	1	71	5
20207	32	3	7	1	52	6
20208	35	3	5	1	42	8
20209	36	5	5	1	78	9
20210	20	2	1	1	87	4
20211	21	3	1	1	81	1
20212	10	1	2	1	254	8
20213	11	7	2	1	177	4
20214	12	4	2	1	195	6
20215	4	9	1	3	227	3
20216	5	8	2	1	179	5
20217	7	1	2	2	254	6
20218	8	7	2	1	177	4
20219	9	3	2	2	214	1
20220	9	3	2	1	215	3
20221	10	4	2	1	196	8
20222	12	1	1	1	233	8
20223	7	1	2	1	254	8
20224	8	2	1	2	87	1
20225	9	5	2	1	184	1
20226	11	5	3	1	145	7
20227	12	5	1	1	137	8
20228	13	2	2	2	252	2
20229	14	4	3	1	208	3
20230	13	2	2	1	252	3
20231	14	4	3	1	209	2
20232	8	2	1	1	87	7
20233	9	5	2	1	184	1
20234	13	4	2	2	196	4
20235	13	4	2	1	197	6
20236	14	4	3	1	210	3
20237	4	9	1	2	227	4
20238	4	9	1	1	228	5
20239	5	8	2	1	179	3
20240	7	9	4	2	196	6
20241	8	9	7	3	230	1
20242	8	9	7	2	231	2
20243	9	9	6	2	111	1
20244	10	9	5	1	99	3
20245	11	7	3	2	148	1
20246	12	7	4	1	169	8
20247	13	8	7	1	124	8
20248	14	8	3	1	109	6
20249	15	7	2	1	177	4
20250	11	7	3	1	148	4
20251	9	9	6	1	111	3
20252	10	9	5	1	99	1
20253	11	7	3	2	149	1
20254	12	7	4	1	169	8
20255	13	8	7	1	124	8
20256	14	8	3	1	109	6
20257	15	7	2	1	178	4
20258	17	5	5	1	79	8
20259	20	6	3	1	160	2
20260	23	2	3	1	107	9
20261	26	5	6	1	84	5
20262	11	7	3	1	149	4
20263	8	9	7	1	231	3
20264	9	9	6	2	111	1
20265	10	9	5	1	99	2
20266	11	7	3	2	150	1
20267	12	7	4	1	169	8
20268	13	8	7	1	124	8
20269	14	8	3	1	109	6
20270	15	7	2	1	178	4
20271	17	5	5	1	79	9
20272	11	8	3	1	109	1
20273	9	9	6	1	111	2
20274	10	9	5	1	99	1
20275	11	7	3	2	150	1
20276	12	7	4	1	169	8
20277	13	8	7	1	124	8
20278	14	8	3	1	110	6
20279	15	7	2	1	178	4
20280	17	5	5	1	80	8
20281	20	6	3	1	160	2
20282	11	8	3	1	110	1
20283	7	9	4	1	196	9
20284	8	8	7	1	124	9
20285	10	4	8	1	46	9
20286	11	7	3	2	150	1
20287	12	7	4	1	169	8
20288	13	7	2	2	178	4
20289	14	8	3	1	111	6
20290	15	5	4	2	130	1
20291	16	6	3	1	161	3
20292	15	5	4	1	130	2
20293	16	6	3	1	162	2
20294	17	5	2	2	184	1
20295	18	2	2	1	252	6
20296	19	2	6	1	54	8
20297	17	5	2	1	184	5
20298	13	7	2	1	178	6
20299	14	8	3	1	111	4
20300	15	3	2	3	215	1
20301	15	3	2	2	216	2
20302	16	2	2	2	252	1
20303	16	5	2	1	185	1
20304	17	1	2	2	254	8
20305	18	2	2	2	253	4
20306	19	2	6	1	55	8
20307	22	6	3	1	162	2
20308	18	2	2	1	253	5
20309	19	2	6	1	55	8
20310	17	2	2	1	253	8
20311	18	1	1	1	234	1
20312	15	3	2	1	216	5
20313	16	4	3	1	211	3
20314	18	1	1	1	235	8
20315	11	8	3	1	111	1
20316	12	7	2	2	178	4
20317	13	7	4	1	169	3
20318	15	5	4	2	130	1
20319	16	6	3	1	163	3
20320	15	5	4	1	130	2
20321	16	6	3	1	164	2
20322	17	5	2	2	185	1
20323	18	2	2	1	253	6
20324	19	1	2	1	254	8
20325	23	5	3	1	145	7
20326	17	5	2	1	185	5
20327	12	7	2	1	178	6
20328	13	7	4	1	169	5
20329	15	3	2	3	216	1
20330	15	3	2	2	217	2
20331	16	2	2	2	253	1
20332	16	5	2	1	186	1
20333	17	1	2	2	254	8
20334	18	2	2	2	254	4
20335	19	4	2	1	197	5
20336	21	5	4	1	130	4
20337	18	2	2	1	254	5
20338	19	4	2	1	197	4
20339	17	2	2	1	254	8
20340	18	1	1	1	236	1
20341	15	3	2	1	217	5
20342	16	4	3	1	211	3
20343	18	1	1	1	237	8
20344	0	9	2	1	215	8
20345	1	8	1	1	155	1
20346	3	4	2	2	198	9
20347	4	1	2	3	254	5
20348	5	2	2	6	254	1
20349	6	6	3	2	164	1
20350	7	9	4	3	196	6
20351	8	3	2	2	217	7
20352	9	4	3	1	211	2
20353	8	6	2	1	133	7
20354	9	1	1	1	238	7
20355	10	1	3	1	174	8
20356	11	3	2	2	217	6
20357	12	4	3	1	212	3
20358	13	5	2	1	186	4
20359	16	7	2	1	178	2
20360	11	7	2	1	179	6
20361	12	3	2	1	217	4
20362	15	4	3	1	212	5
20363	17	9	1	1	228	5
20364	7	9	4	2	196	7
20365	8	7	2	2	179	7
20366	9	5	4	1	131	6
20367	11	3	2	2	217	2
20368	11	3	2	1	218	6
20369	12	4	3	1	212	3
20370	8	8	3	1	111	7
20371	9	1	1	2	238	7
20372	10	3	2	1	218	6
20373	14	5	1	1	137	6
20374	9	3	2	1	218	7
20375	7	9	4	1	196	9
20376	8	8	7	1	124	9
20377	10	6	5	1	49	9
20378	11	2	3	2	107	9
20379	12	1	3	2	174	8
20380	13	1	1	1	238	7
20381	14	3	2	2	219	6
20382	15	3	3	1	81	4
20383	18	8	2	1	179	3
20384	24	5	4	1	131	1
20385	14	3	3	1	81	6
20386	15	3	2	1	219	4
20387	18	9	3	1	175	7
20388	12	3	3	1	81	8
20389	13	1	1	2	238	6
20390	14	1	3	1	174	7
20391	13	3	2	1	219	6
20392	11	2	6	1	56	9
20393	12	3	3	1	81	9
20394	14	1	3	2	175	8
20395	15	1	1	1	238	7
20396	17	8	6	1	30	8
20397	18	2	7	1	57	7
20398	20	3	4	1	72	1
20399	14	2	3	1	107	8
20400	15	1	1	2	238	6
20401	16	7	2	1	179	7
20402	15	3	2	1	220	6
20403	16	1	3	1	175	4
20404	6	5	3	1	146	1
20405	7	9	4	3	196	6
20406	8	9	7	3	231	1
20407	9	9	3	2	176	5
20408	10	9	1	2	229	2
20409	10	9	1	1	230	3
20410	9	9	3	1	176	7
20411	10	7	2	2	180	4
20412	11	3	2	1	220	6
20413	10	7	2	1	180	6
20414	11	1	1	2	238	7
20415	12	1	3	1	176	8
20416	15	9	1	1	231	5
20417	16	8	2	1	179	2
20418	11	3	2	1	221	7
20419	8	9	7	2	231	2
20420	9	8	3	1	111	6
20421	10	9	6	2	111	1
20422	11	9	5	1	99	3
20423	12	9	3	1	176	7
20424	14	6	3	1	164	2
20425	10	9	6	1	111	3
20426	11	9	5	1	99	1
20427	13	6	3	1	165	2
20428	8	9	7	1	231	3
20429	9	9	6	2	111	1
20430	10	9	5	1	99	2
20431	11	9	3	1	176	7
20432	12	9	1	2	231	4
20433	13	7	2	1	180	6
20434	12	9	1	1	231	5
20435	13	8	7	1	124	7
20436	9	9	6	1	111	2
20437	10	9	5	1	99	1
20438	12	9	1	2	231	4
20439	13	6	2	1	133	7
20440	12	9	1	1	231	5
20441	13	6	2	1	134	7
20442	7	9	4	2	196	7
20443	8	7	2	2	181	7
20444	9	8	7	1	125	7
20445	10	3	2	2	222	2
20446	10	3	2	1	223	6
20447	11	4	3	1	213	3
20448	8	8	3	1	111	7
20449	9	1	1	2	238	7
20450	10	3	2	1	223	6
20451	13	6	2	1	135	7
20452	9	3	2	1	223	7
20453	7	9	4	1	196	9
20454	8	5	8	1	70	9
20455	10	6	5	1	49	9
20456	11	2	3	2	107	9
20457	12	1	3	2	176	8
20458	13	1	1	1	238	7
20459	14	3	2	2	224	6
20460	15	4	3	1	214	3
20461	14	3	3	1	81	6
20462	15	4	3	1	215	5
20463	19	5	4	1	132	4
20464	12	3	3	1	81	8
20465	13	1	1	2	238	6
20466	14	1	3	1	176	7
20467	13	3	2	1	224	6
20468	11	2	6	1	56	9
20469	12	3	3	1	81	9
20470	14	1	3	2	177	8
20471	15	1	1	1	238	7
20472	17	8	6	1	30	8
20473	18	3	2	2	225	6
20474	19	5	6	1	85	2
20475	18	2	3	1	107	6
20476	19	3	2	1	225	4
20477	22	4	3	1	215	5
20478	28	5	4	1	133	4
20479	14	2	3	1	107	8
20480	15	1	1	2	238	6
20481	16	1	3	1	177	7
20482	15	3	2	1	225	6
20483	5	9	4	3	196	6
20484	6	3	2	2	226	1
20485	7	4	3	1	215	8
20486	6	3	3	1	81	1
20487	7	5	2	1	186	1
20488	8	1	3	2	178	9
20489	9	3	2	1	226	4
20490	12	4	3	1	216	5
20491	13	8	2	1	180	2
20492	16	7	2	1	181	6
20493	8	2	3	1	107	9
20494	9	1	3	1	178	8
20495	5	9	4	2	196	7
20496	6	3	2	2	226	1
20497	6	3	3	1	81	1
20498	7	5	2	1	186	1
20499	8	2	2	2	254	4
20500	8	1	1	1	238	4
20501	5	9	4	1	196	9
20502	6	8	7	1	125	9
20503	8	6	5	1	49	9
20504	9	3	2	2	227	1
20505	9	5	2	1	186	1
20506	10	3	3	1	81	1
20507	11	1	3	2	179	9
20508	12	2	3	1	107	8
20509	16	4	3	1	216	5
20510	17	8	2	1	180	2
20511	20	5	4	1	134	4
20512	11	2	3	1	107	9
20513	12	1	3	1	179	8
20514	4	1	2	2	254	6
20515	5	2	2	6	255	1
20516	6	6	3	2	166	1
20517	7	9	4	3	196	6
20518	8	3	2	2	228	7
20519	9	4	3	1	216	2
20520	12	7	4	2	169	1
20521	13	9	7	1	231	1
20522	14	3	9	1	69	8
20523	15	3	3	1	81	9
20524	19	1	1	1	239	3
20525	12	7	4	1	169	2
20526	13	9	7	1	231	2
20527	8	6	2	1	136	7
20528	9	1	1	1	240	7
20529	10	1	3	1	180	8
20530	13	3	2	1	228	5
20531	14	4	3	1	216	4
20532	15	5	3	1	146	2
20533	17	9	3	1	176	7
20534	7	9	4	2	196	7
20535	8	7	2	2	182	7
20536	9	3	2	1	228	5
20537	12	4	3	1	216	4
20538	8	8	3	1	111	7
20539	9	1	1	2	240	7
20540	10	4	3	1	217	4
20541	16	5	2	1	186	3
20542	9	3	2	1	228	7
20543	10	4	3	1	217	2
20544	7	9	4	1	196	9
20545	8	5	8	1	70	9
20546	10	6	5	1	49	9
20547	11	2	3	2	107	9
20548	12	1	3	2	180	8
20549	13	3	3	1	81	3
20550	16	6	2	1	136	7
20551	18	5	3	1	146	2
20552	20	9	1	1	231	3
20553	12	3	3	1	81	8
20554	13	1	1	2	240	7
20555	13	3	2	1	228	7
20556	11	2	6	1	56	9
20557	12	3	3	1	81	9
20558	14	1	1	2	241	3
20559	15	1	3	1	180	4
20560	14	1	3	1	181	3
20561	6	5	3	1	146	1
20562	7	9	4	3	196	6
20563	8	9	7	3	232	1
20564	9	9	3	2	177	5
20565	10	4	3	1	218	4
20566	12	6	3	1	166	2
20567	17	5	2	1	187	7
20568	9	9	3	1	177	7
20569	10	7	2	2	182	4
20570	11	6	3	1	166	2
20571	13	3	2	1	229	5
20572	10	7	2	1	182	5
20573	11	9	1	2	232	3
